FAA-Stream,55975954,N1077Y,06/22/2013 12:02:22 AM,-89.9666666666667,40.0833333333333,77.7124687537306,214,175,N/A,N,TQE,OSU,PISTON,GENERALAVIATION,ACTIVE,GA,"-89.9666666666667,40.0833333333333,175.0"
FAA-Stream,55303083,SWA718,06/22/2013 12:02:18 AM,-76.65,39.0,313.971530193405,272,40,B737,SWA,KCLT,KBWI,JET,COMMERCIAL,ACTIVE,GA,"-76.65,39.0,40.0"
FAA-Stream,64042472,DAL1020,06/22/2013 12:02:12 AM,-112.366666666667,53.6,125.101070710883,460,370,B752,DAL,PANC,KMSP,JET,COMMERCIAL,ACTIVE,GA,"-112.366666666667,53.6,370.0"
FAA-Stream,19955270,CDR626,06/22/2013 12:00:12 AM,-74.6666666666667,46.6,68.3593277062677,480,398,XXXX,CDR,CYUL,CYUL,JET,COMMERCIAL,ACTIVE,GA,"-74.6666666666667,46.6,398.0"
FAA-Stream,66339330,SWA1619,06/22/2013 12:00:16 AM,-100.583333333333,30.7166666666667,123.620363333434,489,376,B737,SWA,KLAX,KSAT,JET,COMMERCIAL,ACTIVE,GA,"-100.583333333333,30.7166666666667,376.0"
FAA-Stream,53570627,SWA41,06/22/2013 12:00:16 AM,-94.6333333333333,30.8666666666667,35.5903743591141,438,274,B733,SWA,KDAL,KHOU,JET,COMMERCIAL,ACTIVE,GA,"-94.6333333333333,30.8666666666667,274.0"
FAA-Stream,61912887,ASQ5147,06/22/2013 12:02:40 AM,-90.1,35.2,15.2679138384014,248,57,N/A,ASQ,KDFW,KMEM,JET,COMMERCIAL,ACTIVE,GA,"-90.1,35.2,57.0"
FAA-Stream,15283033,EGF3335,06/22/2013 12:01:03 AM,-75.45,42.5166666666667,106.781740583363,500,264,CRJ7,EGF,CYYZ,KLGA,JET,COMMERCIAL,ACTIVE,GA,"-75.45,42.5166666666667,264.0"
FAA-Stream,156066,AAL419,06/22/2013 12:00:23 AM,-96.6333333333333,33.2666666666667,239.115945622742,264,68,MD83,AAL,KDAY,KDFW,JET,COMMERCIAL,ACTIVE,GA,"-96.6333333333333,33.2666666666667,68.0"
FAA-Stream,55678587,N755FL,06/22/2013 12:02:22 AM,-91.0666666666667,39.4,158.884334943409,459,147,F2TH,N,KRST,KSUS,JET,GENERALAVIATION,ACTIVE,GA,"-91.0666666666667,39.4,147.0"
FAA-Stream,16135444,RPA4915,06/22/2013 12:02:19 AM,-107.55,44.8,151.992809592218,298,250,N/A,RPA,KBIL,KDEN,TURBO,COMMERCIAL,ACTIVE,GA,"-107.55,44.8,250.0"
FAA-Stream,50817102,VRD178,06/22/2013 12:00:58 AM,-95.45,40.1833333333333,56.7999139027739,466,370,A319,VRD,KSFO,KEWR,JET,COMMERCIAL,ACTIVE,GA,"-95.45,40.1833333333333,370.0"
FAA-Stream,19072301,UAL1472,06/22/2013 12:02:22 AM,-93.5333333333333,37.6666666666667,275.155000147658,452,360,B739,UAL,KEWR,KLAS,JET,COMMERCIAL,ACTIVE,GA,"-93.5333333333333,37.6666666666667,360.0"
FAA-Stream,26784894,AWE378,06/22/2013 12:00:19 AM,-89.2,36.8833333333333,105.533168427255,443,350,A320,AWE,KDEN,KCLT,JET,COMMERCIAL,ACTIVE,GA,"-89.2,36.8833333333333,350.0"
FAA-Stream,25296995,ACA115,06/22/2013 12:00:52 AM,-102.7,51.35,286.225396166986,410,360,N/A,ACA,CYYZ,CYVR,JET,COMMERCIAL,ACTIVE,GA,"-102.7,51.35,360.0"
FAA-Stream,26533535,AAL2193,06/22/2013 12:02:32 AM,-93.6,27.6166666666667,138.469852337613,485,350,B752,AAL,KDFW,SPIM,JET,COMMERCIAL,ACTIVE,GA,"-93.6,27.6166666666667,350.0"
FAA-Stream,1669180,KLM678,06/22/2013 12:00:44 AM,-81.1166666666667,56.9166666666667,284.662874791982,530,370,XXXX,KLM,CYYC,EHAM,JET,COMMERCIAL,ACTIVE,GA,"-81.1166666666667,56.9166666666667,370.0"
FAA-Stream,64288520,WJA183,06/22/2013 12:01:46 AM,-116.15,50.85,270.0,410,300,XXXX,WJA,N/A,N/A,N/A,N/A,N/A,N/A,"-116.15,50.85,300.0"
FAA-Stream,50429963,SWA278,06/22/2013 12:02:32 AM,-122.316666666667,37.7666666666667,312.084111854977,232,37,B733,SWA,KOAK,KPHX,JET,COMMERCIAL,FILED,GA,"-122.316666666667,37.7666666666667,37.0"
FAA-Stream,2446227,GJS3635,06/22/2013 12:01:57 AM,-90.95,38.8833333333333,298.826985573738,362,161,CRJ7,GJS,KSTL,KDEN,JET,COMMERCIAL,ACTIVE,GA,"-90.95,38.8833333333333,161.0"
FAA-Stream,7374641,N7257P,06/22/2013 12:01:44 AM,-117.9,33.7166666666667,337.413810429599,81,17,N/A,N,SNA,LGB,PISTON,GENERALAVIATION,ACTIVE,GA,"-117.9,33.7166666666667,17.0"
FAA-Stream,12280615,N962SB,06/22/2013 12:02:16 AM,-96.6166666666667,32.9166666666667,0.0,116,24,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,"-96.6166666666667,32.9166666666667,24.0"
FAA-Stream,459552,AAL1955,06/22/2013 12:01:24 AM,-78.6166666666667,30.8833333333333,15.9682634615969,452,360,B752,AAL,KBOS,KMIA,JET,COMMERCIAL,ACTIVE,GA,"-78.6166666666667,30.8833333333333,360.0"
FAA-Stream,63458122,SKW4822,06/22/2013 12:02:12 AM,-89.2833333333333,39.2166666666667,327.133772839748,399,320,CRJ2,SKW,KSDF,KMSP,JET,COMMERCIAL,ACTIVE,GA,"-89.2833333333333,39.2166666666667,320.0"
FAA-Stream,52626222,AAL1505,06/22/2013 12:02:22 AM,-103.566666666667,38.85,312.509499062623,442,240,MD82,AAL,KDFW,KDEN,JET,COMMERCIAL,ACTIVE,GA,"-103.566666666667,38.85,240.0"
FAA-Stream,20246593,N99KP,06/22/2013 12:02:20 AM,-87.3833333333333,36.7166666666667,338.154752411232,280,400,EA50,N,8A0,KLSE,JET,GENERALAVIATION,ACTIVE,GA,"-87.3833333333333,36.7166666666667,400.0"
FAA-Stream,14845159,N5SA,06/22/2013 12:00:56 AM,-117.216666666667,33.7666666666667,308.72240165959,93,140,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,"-117.216666666667,33.7666666666667,140.0"
FAA-Stream,29553188,SCX472,06/22/2013 12:01:00 AM,-118.85,55.95,117.586558349797,440,410,B737,SCX,PANC,KMSP,JET,COMMERCIAL,ACTIVE,GA,"-118.85,55.95,410.0"
FAA-Stream,41921816,N9AM,06/22/2013 12:02:46 AM,-90.65,39.6833333333333,207.1519745553,169,84,N/A,N,ARR,KRBD,PISTON,GENERALAVIATION,ACTIVE,GA,"-90.65,39.6833333333333,84.0"
FAA-Stream,14351214,TRS1522,06/22/2013 12:02:44 AM,-92.5666666666667,30.2333333333333,78.1179192053619,475,330,N/A,TRS,SAT,ATL,JET,COMMERCIAL,ACTIVE,GA,"-92.5666666666667,30.2333333333333,330.0"
FAA-Stream,23363493,SWA345,06/22/2013 12:02:21 AM,-91.3333333333333,40.5166666666667,270.0,423,340,B737,SWA,KLGA,KDEN,JET,COMMERCIAL,ACTIVE,GA,"-91.3333333333333,40.5166666666667,340.0"
FAA-Stream,16011118,SKW1355,06/22/2013 12:02:10 AM,-109.3,40.1166666666667,270.0,405,320,E120,SKW,KDEN,KSLC,JET,COMMERCIAL,FILED,GA,"-109.3,40.1166666666667,320.0"
FAA-Stream,31950569,FFT564,06/22/2013 12:02:16 AM,-104.683333333333,39.8,37.5880339118505,181,64,A319,FFT,KSAN,KDEN,JET,COMMERCIAL,ACTIVE,GA,"-104.683333333333,39.8,64.0"
FAA-Stream,15937273,UAL956,06/22/2013 12:00:11 AM,-59.2,46.4833333333333,66.4674365385997,490,340,B763,UAL,KEWR,LSGG,JET,COMMERCIAL,ACTIVE,GA,"-59.2,46.4833333333333,340.0"
FAA-Stream,63828227,N4545F,06/22/2013 12:02:12 AM,-83.2666666666667,40.7,180.0,104,24,N/A,N,VLL,TZR,PISTON,GENERALAVIATION,ACTIVE,GA,"-83.2666666666667,40.7,24.0"
FAA-Stream,58895776,SKW5223,06/22/2013 12:02:22 AM,-90.9833333333333,40.6833333333333,66.2976703358705,479,290,CRJ7,SKW,KDFW,KORD,JET,COMMERCIAL,ACTIVE,GA,"-90.9833333333333,40.6833333333333,290.0"
FAA-Stream,22552946,JIA356,06/22/2013 12:02:08 AM,-87.4,31.4333333333333,46.8548919296947,351,248,CRJ2,JIA,KMOB,KCLT,JET,AIRTAXI,FILED,GA,"-87.4,31.4333333333333,248.0"
FAA-Stream,24745588,SPR999,06/22/2013 12:00:08 AM,-69.5333333333333,46.8666666666667,78.1997651986621,290,269,BE20,SPR,CYQA,CYYT,TURBO,COMMERCIAL,ACTIVE,GA,"-69.5333333333333,46.8666666666667,269.0"
FAA-Stream,39812215,ASQ5326,06/22/2013 12:02:20 AM,-90.0166666666667,32.55,97.5106188990805,461,310,CRJ2,ASQ,KDAL,KATL,JET,COMMERCIAL,ACTIVE,GA,"-90.0166666666667,32.55,310.0"
FAA-Stream,36215993,UAL389,06/22/2013 12:02:22 AM,-85.45,38.9333333333333,259.59000516859,500,320,B752,UAL,KJFK,KSFO,JET,COMMERCIAL,ACTIVE,GA,"-85.45,38.9333333333333,320.0"
FAA-Stream,56606516,N66RA,06/22/2013 12:02:15 AM,-122.083333333333,37.35,129.99057669166,189,45,N/A,N,SC6,SFO,PISTON,GENERALAVIATION,ACTIVE,GA,"-122.083333333333,37.35,45.0"
FAA-Stream,23338479,DAL236,06/22/2013 12:00:25 AM,-67.75,41.85,98.4849840325236,530,360,A333,DAL,KDTW,LIRF,JET,COMMERCIAL,ACTIVE,GA,"-67.75,41.85,360.0"
FAA-Stream,24880338,SWA16,06/22/2013 12:02:22 AM,-106.15,39.1,53.6474802728256,469,324,B737,SWA,KLAX,KDEN,JET,COMMERCIAL,ACTIVE,GA,"-106.15,39.1,324.0"
FAA-Stream,32014367,AWE1825,06/22/2013 12:02:20 AM,-82.0,34.8166666666667,235.150061277613,440,360,E190,AWE,KPHL,KIAH,JET,COMMERCIAL,ACTIVE,GA,"-82.0,34.8166666666667,360.0"
FAA-Stream,34007404,JIA344,06/22/2013 12:02:08 AM,-80.6166666666667,35.25,116.100775558251,274,116,CRJ2,JIA,CLT,OAJ,JET,AIRTAXI,FILED,GA,"-80.6166666666667,35.25,116.0"
FAA-Stream,9672318,SAS901,06/22/2013 12:00:24 AM,-66.7333333333333,50.5,216.549725316174,460,340,A343,SAS,EKCH,KEWR,JET,COMMERCIAL,ACTIVE,GA,"-66.7333333333333,50.5,340.0"
FAA-Stream,33410854,N13709,06/22/2013 12:02:17 AM,-94.5333333333333,32.5333333333333,99.4027722148979,146,51,N/A,N,DAL,SHV,PISTON,GENERALAVIATION,ACTIVE,GA,"-94.5333333333333,32.5333333333333,51.0"
FAA-Stream,6437237,AAL348,06/22/2013 12:02:27 AM,-88.0833333333333,41.9666666666667,90.0,201,30,MD82,AAL,KMCI,KORD,JET,COMMERCIAL,ACTIVE,GA,"-88.0833333333333,41.9666666666667,30.0"
FAA-Stream,10696321,CPZ5815,06/22/2013 12:01:58 AM,-73.85,40.8166666666667,288.278111370918,264,58,E170,CPZ,KLGA,KRSW,JET,COMMERCIAL,ACTIVE,GA,"-73.85,40.8166666666667,58.0"
FAA-Stream,47952043,UAL389,06/22/2013 12:00:17 AM,-85.1,38.9833333333333,262.668555748785,504,320,B752,UAL,KJFK,KSFO,JET,COMMERCIAL,ACTIVE,GA,"-85.1,38.9833333333333,320.0"
FAA-Stream,53091832,SWA477,06/22/2013 12:02:22 AM,-104.266666666667,38.9,249.836083676071,412,360,B738,SWA,KPIT,KLAS,JET,COMMERCIAL,ACTIVE,GA,"-104.266666666667,38.9,360.0"
FAA-Stream,18635994,ASQ4120,06/22/2013 12:02:20 AM,-83.0666666666667,36.0166666666667,193.003231659707,454,320,E145,ASQ,KCLE,KATL,JET,COMMERCIAL,ACTIVE,GA,"-83.0666666666667,36.0166666666667,320.0"
FAA-Stream,20981380,SKW239C,06/22/2013 12:02:19 AM,-112.2,33.3833333333333,253.330877717929,265,58,CRJ2,SKW,KPHX,KBFL,JET,COMMERCIAL,ACTIVE,GA,"-112.2,33.3833333333333,58.0"
FAA-Stream,50696330,ASQ4276,06/22/2013 12:00:28 AM,-74.05,40.8666666666667,165.856879035729,187,30,E45X,ASQ,KGSO,KEWR,JET,COMMERCIAL,ACTIVE,GA,"-74.05,40.8666666666667,30.0"
FAA-Stream,37395406,DAL660,06/22/2013 12:02:22 AM,-100.616666666667,39.3166666666667,90.0,475,390,B752,DAL,KSEA,KATL,JET,COMMERCIAL,ACTIVE,GA,"-100.616666666667,39.3166666666667,390.0"
FAA-Stream,65074433,SKW7380,06/22/2013 12:02:19 AM,-112.916666666667,37.9166666666667,168.847887913712,249,95,N/A,SKW,KCDC,KSLC,JET,COMMERCIAL,FILED,GA,"-112.916666666667,37.9166666666667,95.0"
FAA-Stream,28440360,ASQ5365,06/22/2013 12:02:12 AM,-86.8166666666667,39.1666666666667,33.3467504928556,447,366,CRJ7,ASQ,KTUL,KDTW,JET,COMMERCIAL,ACTIVE,GA,"-86.8166666666667,39.1666666666667,366.0"
FAA-Stream,43063990,N56539,06/22/2013 12:00:16 AM,-93.3,32.3166666666667,286.477876934291,196,56,BE36,N,KBTR,KDTN,PISTON,GENERALAVIATION,ACTIVE,GA,"-93.3,32.3166666666667,56.0"
FAA-Stream,15323236,N410EK,06/22/2013 12:02:32 AM,-97.4166666666667,31.9,139.6773682864,98,55,C172,N,N/A,LBX,PISTON,GENERALAVIATION,ACTIVE,GA,"-97.4166666666667,31.9,55.0"
FAA-Stream,64072311,ASQ4270,06/22/2013 12:02:40 AM,-79.4666666666667,38.35,146.852342662257,406,210,E45X,ASQ,KCLE,KRIC,JET,COMMERCIAL,ACTIVE,GA,"-79.4666666666667,38.35,210.0"
FAA-Stream,42914326,N52261,06/22/2013 12:01:52 AM,-97.55,27.6333333333333,180.0,89,22,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,"-97.55,27.6333333333333,22.0"
FAA-Stream,59572457,SWA359,06/22/2013 12:02:44 AM,-111.416666666667,41.25,261.104305675182,403,380,B737,SWA,KMDW,KRNO,JET,COMMERCIAL,ACTIVE,GA,"-111.416666666667,41.25,380.0"
FAA-Stream,26588080,N600WS,06/22/2013 12:02:38 AM,-105.883333333333,57.15,176.134954542775,250,170,XXXX,N,CYSF,CYPA,TURBO,GENERALAVIATION,FILED,GA,"-105.883333333333,57.15,170.0"
FAA-Stream,14952090,N570HP,06/22/2013 12:02:02 AM,-120.183333333333,39.05,180.0,163,135,N/A,N,WHP,TRK,PISTON,GENERALAVIATION,ACTIVE,GA,"-120.183333333333,39.05,135.0"
FAA-Stream,56254641,FFT665,06/22/2013 12:00:28 AM,-111.25,39.1333333333333,261.202804117604,379,360,A319,FFT,KDEN,KSFO,JET,COMMERCIAL,ACTIVE,GA,"-111.25,39.1333333333333,360.0"
FAA-Stream,67019640,ASQ4247,06/22/2013 12:00:16 AM,-89.9166666666667,31.15,62.5643677426598,453,350,E45X,ASQ,KIAH,KCLT,JET,COMMERCIAL,ACTIVE,GA,"-89.9166666666667,31.15,350.0"
FAA-Stream,41890041,EGF3716,06/22/2013 12:02:09 AM,-87.9,41.9333333333333,200.388569674343,181,20,E145,EGF,KDAY,KORD,JET,COMMERCIAL,FILED,GA,"-87.9,41.9333333333333,20.0"
FAA-Stream,39756962,N699CJ,06/22/2013 12:02:23 AM,-108.75,40.45,90.0,427,350,C525,N,SLC,KAPA,JET,GENERALAVIATION,ACTIVE,GA,"-108.75,40.45,350.0"
FAA-Stream,4972402,SWA2976,06/22/2013 12:02:09 AM,-93.7666666666667,40.3166666666667,251.842663425547,415,340,B738,SWA,KMDW,KPHX,JET,COMMERCIAL,ACTIVE,GA,"-93.7666666666667,40.3166666666667,340.0"
FAA-Stream,7296792,SWA732,06/22/2013 12:01:08 AM,-86.5166666666667,34.7666666666667,3.49160491565942,406,296,B737,SWA,KBHM,KMDW,JET,COMMERCIAL,ACTIVE,GA,"-86.5166666666667,34.7666666666667,296.0"
FAA-Stream,65843790,SWA2686,06/22/2013 12:01:07 AM,-99.6166666666667,38.2833333333333,64.472304685845,477,370,B738,SWA,KSAN,KMDW,JET,COMMERCIAL,ACTIVE,GA,"-99.6166666666667,38.2833333333333,370.0"
FAA-Stream,41704429,ASH2629,06/22/2013 12:02:45 AM,-112.416666666667,35.3333333333333,180.0,454,290,CRJ9,ASH,CYYC,KPHX,JET,AIRTAXI,FILED,GA,"-112.416666666667,35.3333333333333,290.0"
FAA-Stream,42898951,SKW3455,06/22/2013 12:01:09 AM,-122.483333333333,45.5333333333333,270.0,149,17,N/A,SKW,KBUR,KPDX,JET,COMMERCIAL,ACTIVE,GA,"-122.483333333333,45.5333333333333,17.0"
FAA-Stream,61073628,N33SG,06/22/2013 12:01:31 AM,-90.6166666666667,36.7333333333333,270.0,181,121,BE36,N,KBWG,1K8,PISTON,GENERALAVIATION,FILED,GA,"-90.6166666666667,36.7333333333333,121.0"
FAA-Stream,34543250,SKW4598,06/22/2013 12:02:23 AM,-107.183333333333,39.9166666666667,288.049498612468,395,380,N/A,SKW,KMEM,KSLC,JET,COMMERCIAL,ACTIVE,GA,"-107.183333333333,39.9166666666667,380.0"
FAA-Stream,38867001,N811FA,06/22/2013 12:01:42 AM,-106.266666666667,34.9333333333333,270.0,194,118,BE20,N,LBB,KABQ,TURBO,GENERALAVIATION,ACTIVE,GA,"-106.266666666667,34.9333333333333,118.0"
FAA-Stream,23098987,FLG3365,06/22/2013 12:01:22 AM,-82.1666666666667,40.7666666666667,329.734556645393,435,290,CRJ9,FLG,KRDU,KDTW,JET,AIRTAXI,ACTIVE,GA,"-82.1666666666667,40.7666666666667,290.0"
FAA-Stream,24510409,SWA536,06/22/2013 12:01:26 AM,-90.8166666666667,39.25,158.838366691932,350,105,B733,SWA,KOMA,KSTL,JET,COMMERCIAL,ACTIVE,GA,"-90.8166666666667,39.25,105.0"
FAA-Stream,50296584,DAL1720,06/22/2013 12:02:19 AM,-112.166666666667,36.2333333333333,350.825262545164,456,340,A320,DAL,KPHX,KSLC,JET,COMMERCIAL,ACTIVE,GA,"-112.166666666667,36.2333333333333,340.0"
FAA-Stream,946697,FLG4297,06/22/2013 12:01:22 AM,-82.25,42.5333333333333,270.0,314,159,CRJ2,FLG,CYYZ,KDTW,JET,AIRTAXI,ACTIVE,GA,"-82.25,42.5333333333333,159.0"
FAA-Stream,66351608,N5824Q,06/22/2013 12:02:32 AM,-98.2333333333333,27.1666666666667,180.0,128,95,N/A,N,N/A,66R,PISTON,GENERALAVIATION,ACTIVE,GA,"-98.2333333333333,27.1666666666667,95.0"
FAA-Stream,563461,SCX475,06/22/2013 12:00:50 AM,-107.283333333333,51.6333333333333,303.526273292244,450,360,B738,SCX,KMSP,PANC,JET,COMMERCIAL,ACTIVE,GA,"-107.283333333333,51.6333333333333,360.0"
FAA-Stream,50144952,ASH2715,06/22/2013 12:02:18 AM,-112.033333333333,33.4333333333333,270.0,187,19,CRJ9,ASH,KDSM,KPHX,JET,AIRTAXI,ACTIVE,GA,"-112.033333333333,33.4333333333333,19.0"
FAA-Stream,41155171,CHQ6346,06/22/2013 12:02:06 AM,-74.5166666666667,38.95,221.129305962832,404,246,E145,CHQ,KJFK,KCHS,JET,AIRTAXI,ACTIVE,GA,"-74.5166666666667,38.95,246.0"
FAA-Stream,35089408,N708DC,06/22/2013 12:02:25 AM,-95.9,45.2333333333333,25.1878604599429,224,66,B350,N,BKX,MOX,TURBO,GENERALAVIATION,ACTIVE,GA,"-95.9,45.2333333333333,66.0"
FAA-Stream,37183322,SWA56,06/22/2013 12:02:18 AM,-82.9,27.75,254.222110183464,325,148,B737,SWA,KHOU,KDAL,JET,COMMERCIAL,FILED,GA,"-82.9,27.75,148.0"
FAA-Stream,18390244,ASQ6062,06/22/2013 12:02:10 AM,-82.45,40.9166666666667,278.363674392863,422,200,N/A,ASQ,KPIT,KORD,JET,COMMERCIAL,FILED,GA,"-82.45,40.9166666666667,200.0"
FAA-Stream,42235954,UAL125,06/22/2013 12:02:07 AM,-93.9833333333333,30.75,215.595078145993,456,227,B788,UAL,EGLL,KIAH,JET,COMMERCIAL,ACTIVE,GA,"-93.9833333333333,30.75,227.0"
FAA-Stream,17605137,UAL830,06/22/2013 12:02:46 AM,-89.05,42.5333333333333,92.8777442473024,391,142,B752,UAL,KDEN,KORD,JET,COMMERCIAL,ACTIVE,GA,"-89.05,42.5333333333333,142.0"
FAA-Stream,51371569,DAL31,06/22/2013 12:02:07 AM,-105.133333333333,39.75,142.44876055475,408,380,B738,DAL,KJFK,KSLC,JET,COMMERCIAL,ACTIVE,GA,"-105.133333333333,39.75,380.0"
FAA-Stream,39186620,N501EB,06/22/2013 12:02:11 AM,-121.566666666667,42.1833333333333,10.5004737596972,227,259,BE20,N,OAK,BDN,TURBO,GENERALAVIATION,ACTIVE,GA,"-121.566666666667,42.1833333333333,259.0"
FAA-Stream,18379747,ACA148,06/22/2013 12:01:08 AM,-105.633333333333,50.0833333333333,82.6017466013014,480,330,A321,ACA,CYVR,CYYZ,JET,COMMERCIAL,ACTIVE,GA,"-105.633333333333,50.0833333333333,330.0"
FAA-Stream,5135117,SQH96,06/22/2013 12:02:11 AM,-120.516666666667,45.6166666666667,270.0,140,80,C208,SQH,PDX,PDT,TURBO,COMMERCIAL,FILED,GA,"-120.516666666667,45.6166666666667,80.0"
FAA-Stream,6893788,N51558,06/22/2013 12:02:23 AM,-103.483333333333,40.0333333333333,286.522849533606,126,89,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,"-103.483333333333,40.0333333333333,89.0"
FAA-Stream,44776142,N178EJ,06/22/2013 12:02:19 AM,-91.6833333333333,32.4333333333333,122.887509833888,233,130,BE9L,N,KTXK,M79,TURBO,GENERALAVIATION,ACTIVE,GA,"-91.6833333333333,32.4333333333333,130.0"
FAA-Stream,21525924,N61YP,06/22/2013 12:02:23 AM,-100.85,42.4,11.7266804394653,370,370,C525,N,KELK,RAP,JET,GENERALAVIATION,ACTIVE,GA,"-100.85,42.4,370.0"
FAA-Stream,29552246,ASH2838,06/22/2013 12:01:43 AM,-116.5,34.7833333333333,77.1477173109252,503,324,CRJ9,ASH,KBUR,KPHX,JET,AIRTAXI,ACTIVE,GA,"-116.5,34.7833333333333,324.0"
FAA-Stream,40188869,SKW6368,06/22/2013 12:02:19 AM,-105.183333333333,41.4666666666667,335.777335674711,428,294,CRJ2,SKW,KDEN,KBIS,JET,COMMERCIAL,ACTIVE,GA,"-105.183333333333,41.4666666666667,294.0"
FAA-Stream,61948443,N8306Y,06/22/2013 12:02:19 AM,-96.6166666666667,32.9,123.504034034591,155,115,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,"-96.6166666666667,32.9,115.0"
FAA-Stream,53843840,TCF5926,06/22/2013 12:02:40 AM,-74.85,39.95,43.7927613868794,364,133,N/A,TCF,KDCA,KLGA,JET,COMMERCIAL,ACTIVE,GA,"-74.85,39.95,133.0"
FAA-Stream,3155594,AMF2123,06/22/2013 12:02:38 AM,-111.6,32.7666666666667,150.739287972558,201,95,BE99,AMF,PHX,TUS,TURBO,CARGO,ACTIVE,GA,"-111.6,32.7666666666667,95.0"
FAA-Stream,27369844,KAP345,06/22/2013 12:02:08 AM,-71.0166666666667,42.4333333333333,49.2581623281319,125,16,C402,KAP,BOS,AUG,PISTON,COMMERCIAL,FILED,GA,"-71.0166666666667,42.4333333333333,16.0"
FAA-Stream,55589931,N66005,06/22/2013 12:02:22 AM,-91.6666666666667,38.5666666666667,122.604202144075,101,78,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,"-91.6666666666667,38.5666666666667,78.0"
FAA-Stream,35272903,ASQ5036,06/22/2013 12:01:31 AM,-84.2833333333333,33.5333333333333,170.539582657477,292,70,CRJ2,ASQ,KATL,KCSG,JET,COMMERCIAL,FILED,GA,"-84.2833333333333,33.5333333333333,70.0"
FAA-Stream,17530678,SQH12,06/22/2013 12:02:10 AM,-122.666666666667,45.5166666666667,199.302657031861,105,31,C208,SQH,PDX,OTH,TURBO,COMMERCIAL,ACTIVE,GA,"-122.666666666667,45.5166666666667,31.0"
FAA-Stream,9096845,ASQ5155,06/22/2013 12:01:43 AM,-87.5,31.8,59.5358077681634,463,270,CRJ2,ASQ,KAEX,KATL,JET,COMMERCIAL,ACTIVE,GA,"-87.5,31.8,270.0"
FAA-Stream,2041537,FLG3469,06/22/2013 12:02:22 AM,-106.216666666667,39.9166666666667,270.0,403,259,CRJ9,FLG,KDEN,KSLC,JET,AIRTAXI,ACTIVE,GA,"-106.216666666667,39.9166666666667,259.0"
FAA-Stream,38115197,JAL9,06/22/2013 12:02:51 AM,-164.633333333333,60.8666666666667,253.634313160385,450,340,B77W,JAL9,KORD,RJAA,JET,COMMERCIAL,ACTIVE,GA,"-164.633333333333,60.8666666666667,340.0"
FAA-Stream,32733647,ASA90,06/22/2013 12:01:49 AM,-122.8,47.9833333333333,150.871340221307,402,188,B734,ASA,ANC,SEA,JET,COMMERCIAL,ACTIVE,GA,"-122.8,47.9833333333333,188.0"
FAA-Stream,17007947,AAY203,06/22/2013 12:02:46 AM,-122.4,48.3666666666667,352.425199998472,302,115,MD83,AAY,KOAK,KBLI,JET,COMMERCIAL,ACTIVE,GA,"-122.4,48.3666666666667,115.0"
FAA-Stream,55334202,UAL357,06/22/2013 12:01:43 AM,-121.566666666667,47.1,304.403274192777,310,112,A320,UAL,KIAD,KSEA,JET,COMMERCIAL,ACTIVE,GA,"-121.566666666667,47.1,112.0"
FAA-Stream,58729786,N212JL,06/22/2013 12:00:55 AM,-72.7166666666667,42.15,254.901165015493,249,161,PC12,N,KTEB,KBED,TURBO,GENERALAVIATION,ACTIVE,GA,"-72.7166666666667,42.15,161.0"
FAA-Stream,7769458,N321CY,06/22/2013 12:02:08 AM,-70.9333333333333,43.4,340.029501281997,96,11,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,"-70.9333333333333,43.4,11.0"
FAA-Stream,7536347,SWA158,06/22/2013 12:02:30 AM,-97.9,32.1,18.7268234787968,388,196,B737,SWA,KSAT,KDAL,JET,COMMERCIAL,ACTIVE,GA,"-97.9,32.1,196.0"
FAA-Stream,49158972,DAL1668,06/22/2013 12:02:22 AM,-101.866666666667,39.5833333333333,90.0,473,350,B752,DAL,KLAX,KMSP,JET,COMMERCIAL,ACTIVE,GA,"-101.866666666667,39.5833333333333,350.0"
FAA-Stream,53515855,TRS1017,06/22/2013 12:02:13 AM,-84.9,33.4166666666667,9.48366641927449,285,83,B737,TRS,KAUS,KATL,JET,COMMERCIAL,ACTIVE,GA,"-84.9,33.4166666666667,83.0"
FAA-Stream,27257109,SLI0635,06/22/2013 12:02:44 AM,-99.0,28.45,206.663121939104,440,283,E190,SLI,KSAT,MMMX,JET,COMMERCIAL,ACTIVE,GA,"-99.0,28.45,283.0"
FAA-Stream,29420108,AWE1278,06/22/2013 12:02:19 AM,-77.3166666666667,37.9,20.0652402037528,424,160,N/A,AWE,KMCO,KDCA,JET,COMMERCIAL,ACTIVE,GA,"-77.3166666666667,37.9,160.0"
FAA-Stream,13557230,WJA405,06/22/2013 12:02:28 AM,-86.1333333333333,47.2333333333333,305.112258186404,400,380,B737,WJA,CYHM,CYEG,JET,COMMERCIAL,ACTIVE,GA,"-86.1333333333333,47.2333333333333,380.0"
FAA-Stream,46363929,BLS344,06/22/2013 12:02:10 AM,-81.9333333333333,46.55,78.2668526691889,310,142,XXXX,BLS,CYAM,CYSB,TURBO,COMMERCIAL,ACTIVE,GA,"-81.9333333333333,46.55,142.0"
